order_id,user_id,product_id,order_date,quantity
2682,462,12,2023-02-07,4
2683,272,1,2023-01-18,89
2684,218,10,2023-02-08,3
2685,55,17,2023-01-19,2
2686,319,15,2023-01-15,5
2687,459,13,2023-02-07,6
2688,179,17,2023-01-01,1
2689,78,8,2023-02-11,0
2690,56,3,2023-02-03,5
2691,254,14,2023-02-19,1
2692,195,2,2023-01-14,1
2693,165,20,2023-02-05,23
2694,191,13,2023-02-01,7
2695,102,13,2023-02-27,5
2696,421,7,2023-02-28,1
2697,270,13,2023-01-10,2
2698,194,11,2023-01-13,1
2699,236,7,2023-01-29,2
2700,116,12,2023-01-13,1
2701,53,15,2023-02-23,5
2702,411,3,2023-02-28,2
2703,329,6,2023-02-01,6
2704,474,15,2023-01-31,5
2705,221,19,2023-01-14,5
2706,220,18,2023-02-11,3
2707,432,1,2023-02-08,20
2708,227,7,2023-01-28,5
2709,13,9,2023-01-24,1
2710,182,16,2023-02-15,2
2711,427,17,2023-02-24,1
2712,486,13,2023-02-25,4
2713,401,12,2023-02-16,4
2714,364,11,2023-01-23,3
2715,49,12,2023-02-09,3
2716,127,20,2023-01-08,23
2717,21,2,2023-01-03,3
2718,392,19,2023-01-26,4
2719,469,18,2023-02-27,5
2720,408,6,2023-02-02,3
2721,77,6,2023-01-31,5
2722,100,12,2023-02-22,4
2723,38,16,2023-02-22,1
2724,364,6,2023-01-28,2
2725,272,18,2023-02-11,3
2726,261,19,2023-01-15,5
2727,400,15,2023-02-27,4
2728,245,1,2023-02-22,75
2729,265,7,2023-02-15,1
2730,305,7,2023-02-19,2
2731,37,16,2023-01-22,4
2732,67,3,2023-01-26,7
2733,462,11,2023-01-10,3
2734,147,18,2023-01-11,6
2735,228,16,2023-01-07,1
2736,173,13,2023-01-03,5
2737,423,18,2023-01-31,3
2738,396,11,2023-01-14,2
2739,158,13,2023-01-15,6
2740,97,10,2023-01-28,5
2741,74,3,2023-02-02,7
2742,262,10,2023-02-12,6
2743,478,4,2023-01-19,3
2744,415,9,2023-01-20,2
2745,301,13,2023-01-26,7
2746,130,4,2023-01-25,0
2747,250,16,2023-02-26,1
2748,167,15,2023-02-12,6
2749,389,19,2023-01-05,1
2750,246,10,2023-01-12,1
2751,118,9,2023-01-25,1
2752,161,7,2023-02-20,4
2753,367,15,2023-01-23,4
2754,342,20,2023-02-22,22
2755,71,16,2023-01-07,2
2756,377,18,2023-01-05,4
2757,317,5,2023-01-16,1
2758,494,13,2023-01-29,6
2759,4,5,2023-02-23,5
2760,13,4,2023-01-31,3
2761,452,16,2023-02-09,3
2762,12,13,2023-02-18,5
2763,270,2,2023-02-16,3
2764,157,17,2023-01-22,1
2765,132,4,2023-01-28,3
2766,110,1,2023-01-06,18
2767,226,15,2023-02-05,3
2768,357,10,2023-01-09,5
2769,485,18,2023-01-19,3
2770,327,9,2023-02-16,0
2771,285,19,2023-02-18,6
2772,203,17,2023-02-14,1
2773,119,11,2023-02-07,4
2774,474,13,2023-02-21,2
2775,16,14,2023-01-31,3
2776,298,12,2023-01-25,4
2777,142,15,2023-01-13,4
2778,102,6,2023-02-12,7
2779,130,6,2023-02-10,4
2780,52,11,2023-02-13,0
2781,205,8,2023-01-22,2
2782,468,16,2023-01-29,2
2783,456,2,2023-02-10,2
2784,312,4,2023-02-17,3
2785,376,19,2023-01-24,7
2786,138,4,2023-01-29,2
2787,465,14,2023-01-21,4
2788,8,7,2023-01-26,4
2789,284,13,2023-02-07,4
2790,429,1,2023-01-06,77
2791,6,12,2023-02-18,2
2792,175,20,2023-01-24,24
2793,207,2,2023-02-19,4
2794,352,7,2023-01-05,1
2795,70,17,2023-01-21,3
2796,110,9,2023-01-14,4
2797,179,9,2023-02-26,2
2798,449,15,2023-01-30,5
2799,344,15,2023-02-20,4
2800,61,20,2023-01-29,23
2801,417,3,2023-02-20,1
2802,344,18,2023-01-28,2
2803,108,3,2023-02-24,5
2804,156,8,2023-01-29,3
2805,173,15,2023-02-09,3
2806,429,9,2023-01-18,2
2807,118,10,2023-01-06,4
2808,254,6,2023-01-20,4
2809,172,16,2023-01-09,4
2810,281,9,2023-01-16,1
2811,19,13,2023-02-06,6
2812,332,3,2023-02-18,5
2813,366,16,2023-02-22,2
2814,208,2,2023-01-29,1
2815,129,13,2023-01-29,3
2816,439,17,2023-02-02,1
2817,47,12,2023-02-12,2
2818,379,12,2023-02-07,2
2819,351,2,2023-02-27,3
2820,386,2,2023-01-31,2
2821,359,20,2023-02-09,24
2822,20,16,2023-01-27,1
2823,362,2,2023-01-15,2
2824,327,11,2023-02-12,2
2825,231,14,2023-02-16,1
2826,71,10,2023-02-27,2
2827,35,16,2023-01-06,1
2828,63,11,2023-01-13,0
2829,138,11,2023-01-26,4
2830,133,10,2023-01-16,4
2831,63,15,2023-02-28,4
2832,49,15,2023-01-30,3
2833,175,14,2023-02-07,4
2834,49,18,2023-02-14,2
2835,91,1,2023-01-16,46
2836,337,8,2023-01-29,1
2837,11,7,2023-02-11,3
2838,327,16,2023-01-08,3
2839,117,1,2023-01-03,71
2840,282,2,2023-02-16,1
2841,404,17,2023-01-12,4
2842,265,20,2023-02-22,23
2843,65,3,2023-01-03,7
2844,131,4,2023-01-26,1
2845,73,14,2023-02-06,3
2846,193,8,2023-02-18,2
2847,350,8,2023-02-17,0
2848,404,12,2023-02-07,1
2849,74,10,2023-01-04,2
2850,195,15,2023-01-26,6
2851,288,11,2023-02-25,0
2852,194,3,2023-01-21,3
2853,236,19,2023-02-24,5
2854,65,1,2023-01-01,71
2855,453,15,2023-01-01,5
2856,246,7,2023-02-22,3
2857,114,12,2023-01-18,4
2858,174,4,2023-02-16,3
2859,476,14,2023-02-05,4
2860,222,19,2023-01-21,7
2861,23,10,2023-01-18,3
2862,354,5,2023-02-24,3
2863,254,7,2023-02-05,6
2864,55,13,2023-01-15,4
2865,234,15,2023-02-20,5
2866,446,3,2023-02-06,2
2867,432,18,2023-02-16,2
2868,281,8,2023-02-20,1
2869,499,13,2023-02-12,7
2870,280,5,2023-02-08,1
2871,114,4,2023-01-24,2
2872,155,3,2023-01-02,4
2873,34,5,2023-01-01,1
2874,468,16,2023-02-02,3
2875,223,9,2023-01-13,1
2876,425,1,2023-02-10,37
2877,403,12,2023-01-27,3
2878,143,19,2023-01-12,4
2879,378,20,2023-02-07,23
2880,39,5,2023-02-20,2
2881,192,5,2023-01-26,5
2882,7,20,2023-02-25,22
2883,363,11,2023-01-06,3
2884,456,20,2023-01-06,21
2885,309,20,2023-01-15,28
2886,143,14,2023-01-24,1
2887,300,19,2023-01-03,4
2888,208,19,2023-01-28,5
2889,340,20,2023-01-01,24
2890,297,5,2023-02-26,5
2891,278,10,2023-02-05,4
2892,375,19,2023-02-04,3
2893,317,12,2023-01-24,2
2894,225,5,2023-02-28,5
2895,279,13,2023-01-25,5
2896,177,11,2023-02-21,1
2897,342,14,2023-02-15,1
2898,328,6,2023-01-15,6
2899,380,15,2023-01-14,3
2900,480,11,2023-02-23,0
2901,294,15,2023-02-18,8
2902,213,15,2023-01-23,7
2903,498,15,2023-02-02,4
2904,195,4,2023-01-28,1
2905,57,1,2023-01-09,20
2906,307,2,2023-02-19,2
2907,322,19,2023-02-11,1
2908,365,10,2023-02-08,3
2909,217,13,2023-01-20,6
2910,101,19,2023-01-21,2
2911,110,17,2023-01-25,1
2912,21,19,2023-01-08,3
2913,379,7,2023-01-28,6
2914,385,15,2023-02-07,7
2915,460,8,2023-02-11,1
2916,399,5,2023-02-01,2
2917,365,8,2023-02-07,2
2918,478,6,2023-01-19,3
2919,27,7,2023-01-17,5
2920,200,11,2023-02-24,2
2921,232,19,2023-02-02,2
2922,475,2,2023-02-24,2
2923,496,11,2023-02-22,1
2924,203,12,2023-02-23,2
2925,498,7,2023-01-10,7
2926,111,7,2023-01-06,3
2927,283,3,2023-02-16,7
2928,262,4,2023-01-03,3
2929,355,12,2023-01-17,4
2930,76,10,2023-02-08,4
2931,196,10,2023-02-27,4
2932,16,8,2023-01-31,3
2933,462,14,2023-02-15,2
2934,498,2,2023-02-20,3
2935,281,6,2023-02-18,6
2936,283,16,2023-01-03,4
2937,441,16,2023-01-26,2
2938,106,3,2023-02-02,5
2939,487,19,2023-01-08,4
2940,487,9,2023-01-26,3
2941,366,18,2023-01-22,4
2942,335,10,2023-02-06,1
2943,258,5,2023-01-03,5
2944,105,6,2023-02-27,5
2945,278,16,2023-01-10,4
2946,79,20,2023-01-12,25
2947,385,3,2023-02-05,3
2948,219,4,2023-02-12,1
2949,445,16,2023-02-09,3
2950,75,17,2023-02-22,3
2951,309,19,2023-02-21,5
2952,88,5,2023-01-30,3
2953,357,2,2023-01-21,3
2954,428,13,2023-01-21,1
2955,64,5,2023-01-10,4
2956,127,19,2023-01-08,5
2957,157,8,2023-02-22,2
2958,59,12,2023-02-16,2
2959,92,9,2023-01-06,0
2960,358,19,2023-02-27,2
2961,269,9,2023-01-26,2
2962,351,8,2023-02-25,2
2963,497,17,2023-01-20,1
2964,398,10,2023-01-17,3
2965,9,2,2023-01-29,2
2966,326,8,2023-02-15,4
2967,27,20,2023-01-19,23
2968,448,14,2023-01-18,4
2969,132,17,2023-02-22,3
2970,367,13,2023-01-05,1
2971,5,8,2023-01-04,0
2972,291,6,2023-02-11,4
2973,316,20,2023-01-20,24
2974,136,11,2023-01-06,0
2975,76,12,2023-02-08,3
2976,425,9,2023-01-11,3
2977,20,18,2023-01-09,3
2978,69,7,2023-01-13,4
2979,28,3,2023-02-11,3
2980,121,9,2023-02-04,3
2981,88,5,2023-01-25,5
2982,108,20,2023-01-20,25
2983,6,16,2023-02-05,1
2984,129,18,2023-02-04,1
2985,211,6,2023-01-23,2
2986,45,10,2023-01-26,5
2987,310,2,2023-02-10,1
2988,183,12,2023-01-24,3
2989,89,12,2023-02-08,2
2990,120,18,2023-01-12,5
2991,196,19,2023-01-14,1
2992,158,9,2023-02-08,0
2993,110,19,2023-01-12,5
2994,406,15,2023-01-22,5
2995,293,14,2023-01-16,1
2996,168,5,2023-02-25,3
2997,54,15,2023-01-05,7
2998,192,15,2023-01-19,5
2999,118,15,2023-01-05,4
3000,273,16,2023-01-12,4
3001,224,7,2023-02-13,5
3002,232,6,2023-02-06,4
3003,72,12,2023-02-27,4
3004,461,12,2023-01-28,3
3005,319,4,2023-01-16,3
3006,457,9,2023-01-02,1
3007,22,13,2023-01-13,8
3008,458,4,2023-01-02,4
3009,251,11,2023-01-09,3
3010,365,13,2023-01-26,3
3011,370,12,2023-01-27,2
3012,403,7,2023-02-08,4
3013,467,17,2023-01-16,1
3014,55,9,2023-02-21,0
3015,75,3,2023-01-22,4
3016,330,2,2023-01-17,2
3017,260,11,2023-01-21,1
3018,361,1,2023-01-28,23
3019,287,2,2023-01-30,2
3020,254,15,2023-01-08,4
3021,79,2,2023-01-15,4
3022,70,19,2023-01-12,7
3023,227,12,2023-01-13,1
3024,481,3,2023-02-11,5
3025,273,5,2023-01-21,5
3026,118,5,2023-02-07,2
3027,33,13,2023-01-03,5
3028,433,8,2023-02-03,3
3029,402,2,2023-02-27,3
3030,152,2,2023-01-11,4
3031,460,6,2023-01-09,6
3032,222,5,2023-01-06,2
3033,370,3,2023-01-01,2
3034,220,19,2023-01-03,4
3035,321,19,2023-02-11,5
3036,364,1,2023-01-05,41
3037,217,6,2023-02-15,7
3038,252,15,2023-01-01,6
3039,495,16,2023-02-27,3
3040,64,13,2023-02-05,2
3041,71,12,2023-01-31,4
3042,60,10,2023-01-05,5
3043,480,9,2023-01-12,0
3044,156,5,2023-02-14,7
3045,55,20,2023-01-17,24
3046,36,17,2023-01-15,2
3047,286,17,2023-01-03,3
3048,285,15,2023-02-22,7
3049,33,5,2023-02-19,4
3050,438,8,2023-02-24,4
3051,354,6,2023-01-16,6
3052,462,4,2023-02-02,0
3053,81,10,2023-01-25,4
3054,77,16,2023-02-25,4
3055,468,4,2023-01-01,4
3056,4,4,2023-01-02,1
3057,345,7,2023-01-28,7
3058,454,9,2023-01-04,2
3059,58,10,2023-02-25,5
3060,217,10,2023-02-17,5
3061,465,7,2023-01-18,3
3062,432,10,2023-02-11,2
3063,147,5,2023-01-20,3
3064,110,19,2023-02-14,3
3065,35,1,2023-02-19,17
3066,326,4,2023-02-03,1
3067,205,4,2023-01-07,2
3068,341,12,2023-01-24,3
3069,289,12,2023-02-26,1
3070,27,10,2023-02-19,1
3071,129,13,2023-02-19,4
3072,485,7,2023-02-17,6
3073,331,14,2023-01-09,1
3074,20,19,2023-01-30,5
3075,45,8,2023-01-19,0
3076,285,4,2023-01-17,1
3077,260,18,2023-02-04,1
3078,53,13,2023-01-29,4
3079,372,18,2023-02-20,3
3080,221,14,2023-02-10,4
3081,314,2,2023-02-08,1
3082,249,8,2023-01-11,4
3083,137,17,2023-01-24,1
3084,62,2,2023-01-02,1
3085,395,2,2023-02-15,2
3086,20,8,2023-02-01,0
3087,28,3,2023-01-25,5
3088,483,11,2023-01-10,1
3089,135,7,2023-02-01,5
3090,497,8,2023-01-28,4
3091,420,15,2023-02-04,1
3092,310,13,2023-02-20,6
3093,9,15,2023-02-21,5
3094,22,20,2023-02-07,25
3095,364,3,2023-01-19,7
3096,87,13,2023-01-19,2
3097,159,11,2023-02-21,0
3098,224,2,2023-01-28,1
3099,358,16,2023-01-25,3
3100,453,7,2023-02-25,6
3101,397,6,2023-01-05,6
3102,436,18,2023-01-02,3
3103,23,20,2023-02-14,27
3104,373,11,2023-02-07,2
3105,405,20,2023-02-27,27
3106,489,9,2023-02-03,1
3107,222,16,2023-01-24,4
3108,161,13,2023-02-19,3
3109,125,9,2023-02-14,3
3110,475,15,2023-02-27,6
3111,499,11,2023-02-11,2
3112,352,12,2023-02-02,4
3113,386,16,2023-01-28,2
3114,294,16,2023-02-24,3
3115,153,20,2023-02-25,28
3116,211,2,2023-01-17,1
3117,385,16,2023-01-28,4
3118,372,5,2023-01-13,6
3119,7,10,2023-02-26,3
3120,68,16,2023-01-27,3
3121,466,8,2023-02-10,1
3122,261,18,2023-02-23,4
3123,397,2,2023-01-29,2
3124,243,12,2023-01-23,1
3125,15,15,2023-02-18,4
3126,187,16,2023-02-21,2
3127,5,4,2023-02-08,1
3128,469,15,2023-01-21,2
3129,478,17,2023-02-28,1
3130,434,1,2023-02-13,85
3131,150,9,2023-02-11,4
3132,297,11,2023-01-20,3
3133,338,6,2023-02-16,2
3134,18,1,2023-02-07,59
3135,237,5,2023-02-15,5
3136,323,5,2023-01-12,5
3137,182,13,2023-02-07,6
3138,431,11,2023-01-21,4
3139,253,11,2023-02-04,2
3140,33,15,2023-01-24,7
3141,265,6,2023-02-28,6
3142,289,4,2023-01-02,2
3143,331,1,2023-02-10,71
3144,486,19,2023-01-22,5
3145,416,3,2023-02-07,3
3146,111,16,2023-02-28,2
3147,188,14,2023-01-08,1
3148,378,17,2023-01-25,3
3149,50,6,2023-01-25,6
3150,140,12,2023-02-12,2
3151,396,1,2023-02-25,69
3152,439,6,2023-01-20,3
3153,137,5,2023-02-28,2
3154,138,10,2023-02-11,2
3155,73,10,2023-01-31,1
3156,499,5,2023-02-15,1
3157,474,13,2023-01-28,4
3158,224,9,2023-02-02,0
3159,329,11,2023-01-15,3
3160,48,12,2023-01-26,2
3161,202,12,2023-01-14,2
3162,244,10,2023-01-15,4
3163,493,7,2023-02-06,4
3164,205,1,2023-01-25,22
3165,396,6,2023-01-04,2
3166,454,4,2023-02-26,4
3167,442,7,2023-01-30,7
3168,223,8,2023-02-01,1
3169,378,3,2023-01-29,3
3170,429,15,2023-01-13,6
3171,132,14,2023-01-03,1
3172,150,6,2023-01-09,4
3173,239,17,2023-02-10,2
3174,321,4,2023-01-16,2
3175,288,16,2023-02-07,1
3176,172,10,2023-01-08,4
3177,293,18,2023-02-19,2
3178,128,1,2023-01-19,25
3179,343,7,2023-02-08,3
3180,125,14,2023-02-17,1
3181,316,4,2023-02-26,3
3182,16,1,2023-02-06,78
3183,40,5,2023-02-18,7
3184,69,14,2023-01-19,3
3185,130,17,2023-01-09,0
3186,232,15,2023-01-22,6
3187,243,9,2023-01-05,1
3188,399,15,2023-02-09,7
3189,83,4,2023-02-11,4
3190,206,15,2023-02-24,5
3191,453,2,2023-01-14,1
3192,288,15,2023-02-10,5
3193,313,16,2023-01-10,4
3194,38,8,2023-01-11,2
3195,414,8,2023-01-05,0
3196,304,4,2023-02-13,2
3197,198,20,2023-01-25,26
3198,6,18,2023-01-26,3
3199,163,4,2023-02-03,2
3200,383,13,2023-01-19,5
3201,156,20,2023-01-15,27
3202,64,10,2023-02-16,2
3203,447,3,2023-01-15,4
3204,268,6,2023-01-08,3
3205,443,1,2023-02-05,43
3206,369,3,2023-01-14,7
3207,137,18,2023-01-09,4
3208,310,16,2023-02-08,2
3209,293,9,2023-02-19,2
3210,331,19,2023-02-24,7
3211,269,14,2023-01-15,2
3212,27,6,2023-02-14,4
3213,77,5,2023-01-18,6
3214,131,6,2023-02-15,4
3215,342,1,2023-02-27,75
3216,455,2,2023-02-27,3
3217,149,9,2023-02-14,1
3218,362,20,2023-02-25,23
3219,304,13,2023-02-23,2
3220,303,3,2023-01-14,3
3221,129,16,2023-02-26,4
3222,437,9,2023-01-24,4
3223,354,18,2023-01-27,3
3224,134,14,2023-02-01,4
3225,401,13,2023-02-19,5
3226,45,14,2023-02-28,3
3227,488,12,2023-01-24,2
3228,158,8,2023-02-07,0
3229,433,9,2023-02-12,1
3230,179,3,2023-01-30,1
3231,215,17,2023-02-15,0
3232,243,6,2023-01-26,4
3233,402,19,2023-01-18,1
3234,225,20,2023-02-02,25
3235,186,4,2023-01-27,2
3236,417,11,2023-02-16,2
3237,207,2,2023-02-15,3
3238,130,12,2023-01-19,1
3239,406,14,2023-01-25,2
3240,223,10,2023-02-09,4
3241,257,8,2023-01-12,3
3242,381,17,2023-02-09,1
3243,77,4,2023-01-07,0
3244,22,2,2023-02-12,3
3245,341,11,2023-01-05,1
3246,476,13,2023-02-18,7
3247,80,20,2023-02-09,24
3248,181,11,2023-02-16,2
3249,57,18,2023-01-22,4
3250,451,6,2023-01-04,3
3251,348,2,2023-01-10,2
3252,89,7,2023-02-06,2
3253,463,17,2023-01-25,1
3254,224,11,2023-01-08,4
3255,57,6,2023-02-02,3
3256,138,2,2023-01-13,3
3257,126,19,2023-01-23,5
3258,140,15,2023-01-02,3
3259,213,15,2023-01-08,7
3260,188,13,2023-01-03,2
3261,270,1,2023-02-06,44
3262,177,12,2023-02-02,3
3263,252,19,2023-01-21,6
3264,368,17,2023-01-04,4
3265,417,9,2023-01-22,1
3266,430,7,2023-01-31,6
3267,242,9,2023-02-05,3
3268,404,19,2023-01-18,5
3269,340,5,2023-01-18,8
3270,290,13,2023-02-25,2
3271,363,20,2023-02-13,27
3272,378,5,2023-02-22,4
3273,234,6,2023-02-01,5
3274,212,6,2023-01-26,7
3275,374,15,2023-02-09,8
3276,175,9,2023-01-26,4
3277,55,2,2023-01-30,3
3278,457,1,2023-02-21,9
3279,450,12,2023-01-04,1
3280,72,9,2023-02-17,3
3281,313,7,2023-02-26,6
3282,418,15,2023-01-21,5
3283,310,3,2023-01-08,8
3284,444,9,2023-01-16,3
3285,458,5,2023-01-09,2
3286,325,11,2023-01-24,4
3287,242,15,2023-02-20,4
3288,306,7,2023-02-26,6
3289,36,6,2023-01-10,6
3290,69,19,2023-02-16,5
3291,72,12,2023-01-02,1
3292,379,15,2023-02-26,5
3293,484,20,2023-02-23,24
3294,228,3,2023-01-22,7
3295,180,11,2023-01-14,1
3296,353,1,2023-01-23,13
3297,391,6,2023-01-28,7
3298,341,8,2023-01-26,2
3299,5,8,2023-02-25,3
3300,24,7,2023-01-18,3
3301,278,8,2023-02-05,3
3302,100,18,2023-02-02,1
3303,292,1,2023-01-30,20
3304,444,9,2023-02-10,4
3305,424,2,2023-01-15,2
3306,195,14,2023-01-22,2
3307,445,11,2023-02-22,0
3308,418,18,2023-01-26,5
3309,393,5,2023-02-18,5
3310,4,12,2023-02-17,2
3311,325,6,2023-01-20,5
3312,391,10,2023-02-24,3
3313,104,19,2023-01-05,6
3314,264,10,2023-02-14,4
3315,68,4,2023-01-26,2
3316,30,13,2023-01-25,1
3317,223,15,2023-02-15,4
3318,362,1,2023-02-27,14
3319,462,5,2023-01-13,5
3320,482,14,2023-01-19,3
3321,293,12,2023-02-05,3
3322,203,9,2023-01-27,1
3323,286,17,2023-01-14,3
3324,219,12,2023-01-26,2
3325,485,9,2023-01-01,3
3326,56,20,2023-01-23,27
3327,434,1,2023-01-15,36
3328,82,8,2023-01-11,2
3329,174,2,2023-02-09,1
3330,267,18,2023-01-12,1
3331,272,18,2023-01-20,5
3332,327,6,2023-01-10,4
3333,242,19,2023-02-05,2
3334,24,9,2023-01-08,1
3335,165,18,2023-02-23,4
3336,371,7,2023-02-10,7
3337,281,13,2023-01-03,4
3338,198,1,2023-01-28,99
3339,26,10,2023-01-25,3
3340,241,18,2023-01-03,3
3341,457,13,2023-01-08,5
3342,126,4,2023-01-22,0
3343,355,20,2023-01-20,23
3344,333,5,2023-01-15,7
3345,112,7,2023-01-14,4
3346,128,16,2023-02-03,2
3347,375,9,2023-01-19,3
3348,245,9,2023-01-23,3
3349,79,12,2023-02-27,4
3350,358,9,2023-01-18,1
3351,173,1,2023-01-12,96
3352,481,7,2023-01-29,2
3353,268,7,2023-02-14,7
3354,11,17,2023-02-14,1
3355,340,9,2023-01-03,4
3356,94,15,2023-01-04,4
3357,53,1,2023-01-11,56
3358,159,4,2023-02-01,1
3359,123,15,2023-02-14,4
3360,31,2,2023-01-28,2
3361,63,6,2023-02-02,6
3362,278,18,2023-02-08,3
3363,384,11,2023-02-20,2
3364,367,15,2023-01-30,3
3365,23,14,2023-02-25,2
3366,228,11,2023-01-30,2
3367,171,17,2023-02-03,3
3368,380,14,2023-02-11,2
3369,376,7,2023-02-13,7
3370,441,17,2023-01-02,0
3371,480,5,2023-02-11,4
3372,93,20,2023-02-19,26
3373,294,12,2023-01-26,2
3374,428,10,2023-01-22,4
3375,342,1,2023-02-18,91
3376,480,10,2023-02-23,4
3377,329,17,2023-02-15,4
3378,479,12,2023-02-18,4
3379,130,9,2023-01-01,3
3380,273,2,2023-02-08,1
3381,411,19,2023-01-08,6
3382,258,14,2023-01-22,1
3383,354,6,2023-01-06,4
3384,437,13,2023-01-16,3
3385,316,18,2023-02-25,3
3386,438,16,2023-01-14,4
3387,208,3,2023-01-17,5
3388,440,8,2023-02-25,1
3389,460,12,2023-02-03,3
3390,480,20,2023-02-20,22
3391,341,14,2023-01-31,1
3392,285,17,2023-02-06,3
3393,311,8,2023-02-02,2
3394,270,20,2023-01-09,24
3395,136,3,2023-02-14,5
3396,256,15,2023-02-10,3
3397,144,12,2023-01-04,4
3398,340,17,2023-01-25,2
3399,163,9,2023-01-15,4
3400,308,9,2023-01-04,3
3401,368,5,2023-02-20,6
3402,240,18,2023-02-18,2
3403,172,7,2023-02-05,3
3404,475,11,2023-02-21,3
3405,332,13,2023-02-22,5
3406,383,12,2023-02-01,1
3407,108,6,2023-01-02,6
3408,207,16,2023-01-01,4
3409,436,4,2023-02-12,0
3410,314,16,2023-02-01,4
3411,286,1,2023-01-19,1
3412,69,1,2023-01-03,75
3413,236,9,2023-01-16,1
3414,189,3,2023-02-08,3
3415,178,17,2023-02-13,1
3416,209,1,2023-02-09,98
3417,102,5,2023-01-21,7
3418,3,16,2023-01-02,2
3419,388,15,2023-01-01,3
3420,335,16,2023-02-15,3
3421,472,13,2023-02-19,5
3422,457,13,2023-01-19,3
3423,362,2,2023-01-30,4
3424,154,4,2023-02-14,2
3425,168,20,2023-02-26,27
3426,356,7,2023-01-27,7
3427,493,4,2023-02-28,2
3428,394,17,2023-01-08,4
3429,300,2,2023-02-22,4
3430,185,10,2023-01-04,5
3431,449,12,2023-01-22,4
3432,10,6,2023-01-20,4
3433,258,11,2023-01-16,2
3434,466,20,2023-01-06,26
3435,400,3,2023-01-04,7
3436,215,17,2023-01-09,3
3437,212,13,2023-01-09,3
3438,208,14,2023-02-13,3
3439,192,5,2023-02-13,5
3440,221,10,2023-02-01,1
3441,262,17,2023-02-23,3
3442,229,1,2023-01-26,56
3443,82,11,2023-01-13,4
3444,65,19,2023-01-09,5
3445,357,6,2023-02-28,8
3446,412,15,2023-01-05,1
3447,489,5,2023-02-28,5
3448,147,15,2023-01-18,5
3449,373,14,2023-01-29,3
3450,374,15,2023-02-22,4
3451,272,19,2023-02-07,3
3452,12,18,2023-02-17,5
3453,199,7,2023-02-21,2
3454,92,4,2023-01-24,3
3455,436,4,2023-01-07,3
3456,134,10,2023-01-01,1
3457,325,13,2023-01-24,4
3458,277,5,2023-02-11,3
3459,437,1,2023-01-23,14
3460,316,5,2023-01-24,4
3461,293,19,2023-01-09,4
3462,387,9,2023-01-03,2
3463,491,2,2023-01-19,3
3464,197,5,2023-01-04,7
3465,360,18,2023-02-07,5
3466,155,3,2023-02-20,2
3467,22,20,2023-01-15,27
3468,173,8,2023-01-16,4
3469,427,5,2023-01-04,4
3470,299,7,2023-02-04,5
3471,177,5,2023-01-18,2
3472,182,12,2023-01-01,4
3473,5,5,2023-02-12,4
3474,496,8,2023-02-14,2
3475,254,20,2023-02-12,27
3476,401,6,2023-02-04,4
3477,50,6,2023-01-15,3
3478,149,8,2023-02-13,2
3479,20,5,2023-02-14,5
3480,34,7,2023-01-04,5
3481,193,20,2023-02-12,26
3482,238,2,2023-01-23,1
3483,85,18,2023-02-11,2
3484,46,16,2023-01-05,1
3485,35,16,2023-02-14,4
3486,292,2,2023-02-09,4
3487,345,3,2023-02-27,4
3488,25,8,2023-02-11,2
3489,189,3,2023-02-09,3
3490,141,16,2023-01-17,4
3491,338,4,2023-02-28,2
3492,165,8,2023-02-12,3
3493,167,8,2023-01-04,2
3494,490,16,2023-02-04,2
3495,400,20,2023-01-14,24
3496,470,3,2023-01-26,8
3497,90,5,2023-02-08,2
3498,468,15,2023-01-12,6
3499,43,14,2023-02-21,2
3500,474,19,2023-01-06,4
3501,67,1,2023-02-20,42
3502,481,4,2023-02-23,2
3503,378,17,2023-01-29,4
3504,75,17,2023-01-23,2
3505,40,6,2023-02-09,2
3506,95,5,2023-01-10,5
3507,245,16,2023-01-15,4
3508,129,2,2023-02-17,1
3509,11,15,2023-01-08,4
3510,116,13,2023-01-02,4
3511,378,9,2023-02-03,0
3512,488,10,2023-01-07,5
3513,161,1,2023-02-09,22
3514,258,8,2023-01-20,2
3515,494,13,2023-01-16,1
3516,216,15,2023-02-19,2
3517,411,4,2023-02-28,3
3518,164,3,2023-02-03,3
3519,40,20,2023-02-17,24
3520,31,13,2023-02-09,3
3521,263,16,2023-02-04,2
3522,450,17,2023-02-23,3
3523,464,10,2023-01-06,3
3524,439,20,2023-01-21,22
3525,443,5,2023-02-05,6
3526,45,15,2023-02-08,5
3527,466,9,2023-02-19,1
3528,128,9,2023-01-18,4
3529,145,1,2023-02-28,83
3530,476,18,2023-01-13,2
3531,190,11,2023-01-12,1
3532,376,8,2023-02-23,4
3533,77,19,2023-01-25,5
3534,468,6,2023-02-01,3
3535,85,6,2023-01-23,5
3536,131,17,2023-02-15,1
3537,120,16,2023-02-03,2
3538,343,6,2023-01-25,3
3539,419,8,2023-01-31,3
3540,333,1,2023-01-24,57
3541,358,8,2023-01-01,2
3542,104,3,2023-01-24,2
3543,235,6,2023-02-09,6
3544,86,8,2023-02-15,3
3545,114,20,2023-02-05,24
3546,44,2,2023-02-28,1
3547,151,9,2023-02-15,3
3548,328,18,2023-01-09,2
3549,278,9,2023-02-11,0
3550,80,9,2023-02-12,1
3551,354,6,2023-01-15,4
3552,115,19,2023-02-13,6
3553,176,17,2023-02-10,3
3554,316,12,2023-01-11,1
