date,campaign,source,spending,clicks
2023-01-23,campaign_8,b,9.813358680586846,4
2023-01-23,campaign_9,b,3.194418362518863,10
2023-02-07,campaign_1,a,4.420908728490965,4
2023-02-07,campaign_2,a,0.18251497690646493,10
2023-02-07,campaign_3,a,5.883330065706018,9
2023-02-07,campaign_10,b,9.802020693784298,3
2023-02-07,campaign_4,b,1.4029646975685548,7
2023-02-07,campaign_5,b,0.15571207234958861,7
2023-02-07,campaign_6,b,9.870739163857602,5
2023-02-07,campaign_7,b,5.942688268837697,5
2023-02-07,campaign_8,b,6.718899854140987,3
2023-02-07,campaign_9,b,1.086866919593825,6
2023-01-14,campaign_1,a,8.602082145970503,5
2023-01-14,campaign_2,a,6.959018798665367,5
2023-01-14,campaign_3,a,4.331622633072015,5
2023-01-14,campaign_10,b,7.969285457535124,7
2023-01-14,campaign_4,b,9.496942493351234,4
2023-01-14,campaign_5,b,3.8816364217931794,2
2023-01-14,campaign_6,b,9.176035086886259,8
2023-01-14,campaign_7,b,4.690044911605847,4
2023-01-14,campaign_8,b,8.944224125732688,3
2023-01-14,campaign_9,b,2.2067378191450198,2
2023-02-15,campaign_1,a,2.927501298759651,1
2023-02-15,campaign_2,a,7.0132031815810345,2
2023-02-15,campaign_3,a,2.9886313711192085,4
2023-02-15,campaign_10,b,9.943856803956338,2
2023-02-15,campaign_4,b,7.3924748865722325,9
2023-02-15,campaign_5,b,6.562579861635302,6
2023-02-15,campaign_6,b,4.15868047275256,10
2023-02-15,campaign_7,b,2.362556446389724,3
2023-02-15,campaign_8,b,4.1801443816607105,1
2023-02-15,campaign_9,b,8.487518774767176,6
2023-01-16,campaign_1,a,9.861083217865822,10
2023-01-16,campaign_2,a,1.7543714546299911,4
2023-01-16,campaign_3,a,9.035813768826339,6
2023-01-16,campaign_10,b,3.500851886333782,2
2023-01-16,campaign_4,b,8.67177171748429,2
2023-01-16,campaign_5,b,3.0676140756035557,8
2023-01-16,campaign_6,b,4.095973254573036,7
2023-01-16,campaign_7,b,6.550820622941905,3
2023-01-16,campaign_8,b,6.551657400692583,3
2023-01-16,campaign_9,b,2.6035571228006797,7
2023-01-21,campaign_1,a,4.026188900074975,4
2023-01-21,campaign_2,a,7.659859478431204,7
2023-01-21,campaign_3,a,9.184099490569174,3
2023-01-21,campaign_10,b,7.090716340483895,9
2023-01-21,campaign_4,b,9.756238484892632,7
2023-01-21,campaign_5,b,4.422914534810554,10
2023-01-21,campaign_6,b,6.391411834830167,6
2023-01-21,campaign_7,b,1.800355757972404,10
2023-01-21,campaign_8,b,7.0215626371186035,3
2023-01-21,campaign_9,b,9.586359814744227,1
2023-02-16,campaign_1,a,4.707783053758549,6
2023-02-16,campaign_2,a,8.76730677205898,9
2023-02-16,campaign_3,a,6.2901965391272165,4
2023-02-16,campaign_10,b,6.037412584489344,4
2023-02-16,campaign_4,b,3.231280373887168,3
2023-02-16,campaign_5,b,2.428895579822205,6
2023-02-16,campaign_6,b,4.428309155210641,6
2023-02-16,campaign_7,b,7.069893606921766,8
2023-02-16,campaign_8,b,5.672783991727993,6
2023-02-16,campaign_9,b,7.010620460421737,6
2023-02-08,campaign_1,a,1.1181951150198355,7
2023-02-08,campaign_2,a,8.055365442010398,4
2023-02-08,campaign_3,a,3.020553598125355,9
2023-02-08,campaign_10,b,1.5012949642697588,10
2023-02-08,campaign_4,b,9.593583996407201,2
2023-02-08,campaign_5,b,8.327274866082218,1
2023-02-08,campaign_6,b,2.8121348652493756,6
2023-02-08,campaign_7,b,3.6019915270143716,5
2023-02-08,campaign_8,b,9.853941109342802,5
2023-02-08,campaign_9,b,7.973062347878984,8
2023-02-13,campaign_1,a,8.632183729815061,5
2023-02-13,campaign_2,a,7.653627801757883,3
2023-02-13,campaign_3,a,1.673557387678372,4
2023-02-13,campaign_10,b,6.097721526418088,2
2023-02-13,campaign_4,b,0.47562531418616916,6
2023-02-13,campaign_5,b,7.226049145003747,4
2023-02-13,campaign_6,b,5.595803027911772,1
2023-02-13,campaign_7,b,4.100056709184672,5
2023-02-13,campaign_8,b,1.3526392023180638,7
2023-02-13,campaign_9,b,2.6648893096353783,9
2023-01-26,campaign_1,a,4.773223544337035,6
2023-01-26,campaign_2,a,8.536383482335618,1
2023-01-26,campaign_3,a,9.945092908272814,3
2023-01-26,campaign_10,b,9.107496142286196,9
2023-01-26,campaign_4,b,6.301592839455528,4
2023-01-26,campaign_5,b,4.165425284463002,3
2023-01-26,campaign_6,b,6.385562101288276,5
2023-01-26,campaign_7,b,5.8571120116883675,9
2023-01-26,campaign_8,b,5.598999592535544,7
2023-01-26,campaign_9,b,8.247741768489467,4
2023-02-24,campaign_1,a,3.306308254649568,5
2023-02-24,campaign_2,a,7.234826410232758,2
2023-02-24,campaign_3,a,8.240949332808416,3
2023-02-24,campaign_10,b,1.908060843516705,3
2023-02-24,campaign_4,b,3.6311457468266286,7
2023-02-24,campaign_5,b,2.1040479336391127,10
2023-02-24,campaign_6,b,0.5028386161572915,8
2023-02-24,campaign_7,b,4.465402384219059,7
2023-02-24,campaign_8,b,1.369674653649055,8
2023-02-24,campaign_9,b,1.031855780933927,1
2023-01-28,campaign_1,a,5.431575119573583,7
2023-01-28,campaign_2,a,7.895048599855866,3
2023-01-28,campaign_3,a,5.902595888265134,6
2023-01-28,campaign_10,b,2.441575346417056,2
2023-01-28,campaign_4,b,2.090377000809163,1
2023-01-28,campaign_5,b,5.465809062618882,2
2023-01-28,campaign_6,b,8.887537212800805,10
2023-01-28,campaign_7,b,4.4349875906836225,7
2023-01-28,campaign_8,b,0.41395765413073315,9
2023-01-28,campaign_9,b,2.727967752577533,3
2023-01-30,campaign_1,a,9.814292385492847,3
2023-01-30,campaign_2,a,8.767860069417544,1
2023-01-30,campaign_3,a,4.401627579080865,1
2023-01-30,campaign_10,b,2.8992713318823276,9
2023-01-30,campaign_4,b,9.869803195878479,8
2023-01-30,campaign_5,b,5.174928503512095,9
2023-01-30,campaign_6,b,4.452250988611739,9
2023-01-30,campaign_7,b,0.4312712138918009,7
2023-01-30,campaign_8,b,7.0525988462866565,2
2023-01-30,campaign_9,b,5.75150486339238,3
2023-02-18,campaign_1,a,2.2758431406505837,8
2023-02-18,campaign_2,a,0.24848038138216796,6
2023-02-18,campaign_3,a,5.580668840641757,4
2023-02-18,campaign_10,b,1.4947424341264974,4
2023-02-18,campaign_4,b,2.654181456593134,9
2023-02-18,campaign_5,b,8.276588148177936,7
2023-02-18,campaign_6,b,2.463754149606086,2
2023-02-18,campaign_7,b,7.25388952721035,3
2023-02-18,campaign_8,b,0.12134457591413413,10
2023-02-18,campaign_9,b,6.55877285234188,1
2023-01-16,campaign_1,a,2.24375896371698,2
2023-01-16,campaign_2,a,2.6290625793462157,9
2023-01-16,campaign_3,a,5.587209822455148,10
2023-01-16,campaign_10,b,9.002879058172692,4
2023-01-16,campaign_4,b,1.4271964531868016,4
2023-01-16,campaign_5,b,7.058470339124145,1
2023-01-16,campaign_6,b,1.5956207572565,1
2023-01-16,campaign_7,b,0.2154230651574469,7
2023-01-16,campaign_8,b,6.8129017685262605,2
2023-01-16,campaign_9,b,5.188076355086625,5
2023-01-10,campaign_1,a,9.104875207886344,9
2023-01-10,campaign_2,a,3.5018980662023043,8
2023-01-10,campaign_3,a,5.471173826841869,10
2023-01-10,campaign_10,b,1.797221246873256,3
2023-01-10,campaign_4,b,5.096051792773178,5
2023-01-10,campaign_5,b,4.302689809422982,1
2023-01-10,campaign_6,b,1.0198257995181748,2
2023-01-10,campaign_7,b,9.63768877270314,9
2023-01-10,campaign_8,b,5.744796411006019,2
2023-01-10,campaign_9,b,5.907129894211019,10
2023-01-30,campaign_1,a,1.8445947287089377,4
2023-01-30,campaign_2,a,3.5448935208188717,8
2023-01-30,campaign_3,a,7.5095603568642035,7
2023-01-30,campaign_10,b,8.861181888209073,2
2023-01-30,campaign_4,b,4.735277948600587,10
2023-01-30,campaign_5,b,4.256997080922812,3
2023-01-30,campaign_6,b,3.3365937101720755,3
2023-01-30,campaign_7,b,5.928380196731103,3
2023-01-30,campaign_8,b,1.4179665652764926,9
2023-01-30,campaign_9,b,1.2945825757106924,10
2023-02-21,campaign_1,a,5.472031995108738,8
2023-02-21,campaign_2,a,6.511175830628535,5
2023-02-21,campaign_3,a,8.387779619499776,8
2023-02-21,campaign_10,b,4.875608268293181,10
2023-02-21,campaign_4,b,3.4746569802388363,5
2023-02-21,campaign_5,b,4.942366440676678,8
2023-02-21,campaign_6,b,9.282432472782467,10
2023-02-21,campaign_7,b,8.660424491527545,7
2023-02-21,campaign_8,b,3.3769049098456665,6
2023-02-21,campaign_9,b,9.28230637697865,2
2023-02-19,campaign_1,a,1.1373295798428766,1
2023-02-19,campaign_2,a,4.794502560222722,3
2023-02-19,campaign_3,a,7.736725811481799,8
2023-02-19,campaign_10,b,7.256274230763628,3
2023-02-19,campaign_4,b,1.0059948333831434,8
2023-02-19,campaign_5,b,3.3023135022631567,7
2023-02-19,campaign_6,b,8.077308152729168,4
2023-02-19,campaign_7,b,0.7182714301187002,9
2023-02-19,campaign_8,b,6.376983258396188,6
2023-02-19,campaign_9,b,3.654834550553806,6
2023-01-25,campaign_1,a,8.424893585005782,10
2023-01-25,campaign_2,a,4.43615786431175,5
2023-01-25,campaign_3,a,5.291074365844196,8
2023-01-25,campaign_10,b,3.0809671341005638,10
2023-01-25,campaign_4,b,3.616894890889706,10
2023-01-25,campaign_5,b,3.5926778550575182,7
2023-01-25,campaign_6,b,0.8236959982706908,9
2023-01-25,campaign_7,b,8.306171903235112,1
2023-01-25,campaign_8,b,4.565832260094901,10
2023-01-25,campaign_9,b,9.921857950294223,3
2023-01-01,campaign_1,a,3.157196802493634,3
2023-01-01,campaign_2,a,8.62554512306113,5
2023-01-01,campaign_3,a,5.969738801180787,2
2023-01-01,campaign_10,b,6.293787663110442,10
2023-01-01,campaign_4,b,4.246387962917358,2
2023-01-01,campaign_5,b,2.6677034297004893,2
2023-01-01,campaign_6,b,0.2697859968325531,9
2023-01-01,campaign_7,b,7.421372355169126,9
2023-01-01,campaign_8,b,7.0590122557307105,1
2023-01-01,campaign_9,b,0.6642579653760157,1
2023-01-14,campaign_1,a,8.877870816322334,7
2023-01-14,campaign_2,a,5.195727590553584,9
2023-01-14,campaign_3,a,5.0402804018311596,6
2023-01-14,campaign_10,b,9.073258049229437,5
2023-01-14,campaign_4,b,0.9650024727990776,10
2023-01-14,campaign_5,b,9.909621903663057,9
2023-01-14,campaign_6,b,8.330350272788325,4
2023-01-14,campaign_7,b,6.0390209378164394,8
2023-01-14,campaign_8,b,3.915049219179522,9
2023-01-14,campaign_9,b,6.464504527441638,6
2023-02-17,campaign_1,a,6.659515389974378,8
2023-02-17,campaign_2,a,5.192117314887927,8
2023-02-17,campaign_3,a,1.9657059440813553,4
2023-02-17,campaign_10,b,0.13572945723157676,5
2023-02-17,campaign_4,b,4.597342417237811,9
2023-02-17,campaign_5,b,3.0485740191563484,3
2023-02-17,campaign_6,b,6.501965700117093,4
2023-02-17,campaign_7,b,6.624127458383436,4
2023-02-17,campaign_8,b,4.8302597671734135,1
2023-02-17,campaign_9,b,8.345256026006833,8
2023-02-22,campaign_1,a,7.720131589318482,3
2023-02-22,campaign_2,a,2.8263243351507836,6
2023-02-22,campaign_3,a,1.3183282058811097,5
2023-02-22,campaign_10,b,1.109621928568233,6
2023-02-22,campaign_4,b,6.643600233600549,7
2023-02-22,campaign_5,b,9.749160828945591,7
2023-02-22,campaign_6,b,4.766583155028841,3
2023-02-22,campaign_7,b,4.087117160635608,9
2023-02-22,campaign_8,b,5.922142116515935,5
2023-02-22,campaign_9,b,7.471324010382488,1
2023-01-31,campaign_1,a,8.615594900166247,1
2023-01-31,campaign_2,a,3.6892642886623506,2
2023-01-31,campaign_3,a,2.9172019095723507,9
2023-01-31,campaign_10,b,9.367943457866334,10
2023-01-31,campaign_4,b,2.3898398516339827,3
2023-01-31,campaign_5,b,3.792534592262959,9
2023-01-31,campaign_6,b,0.9804320154652738,3
2023-01-31,campaign_7,b,9.702409920295382,3
2023-01-31,campaign_8,b,6.343461104359957,7
2023-01-31,campaign_9,b,9.819795598453602,2
2023-02-09,campaign_1,a,6.733506624880556,4
2023-02-09,campaign_2,a,0.24258228282765315,9
2023-02-09,campaign_3,a,5.154970464457051,3
2023-02-09,campaign_10,b,8.18371914218826,1
2023-02-09,campaign_4,b,5.171142650890343,4
2023-02-09,campaign_5,b,6.646320111775623,9
2023-02-09,campaign_6,b,6.897057901040491,1
2023-02-09,campaign_7,b,3.2045269506622605,10
2023-02-09,campaign_8,b,9.078547142601337,4
2023-02-09,campaign_9,b,6.537465278617302,4
2023-02-04,campaign_1,a,8.38453994473642,6
2023-02-04,campaign_2,a,2.375586003411385,7
2023-02-04,campaign_3,a,3.1446348824615153,9
2023-02-04,campaign_10,b,5.475725944650965,7
2023-02-04,campaign_4,b,4.582893773695284,8
2023-02-04,campaign_5,b,9.5963848745588,4
2023-02-04,campaign_6,b,4.882033947649796,5
2023-02-04,campaign_7,b,0.7923574785278336,7
2023-02-04,campaign_8,b,9.486302324383837,3
2023-02-04,campaign_9,b,5.8913351548637785,1
2023-01-04,campaign_1,a,8.365596716768902,10
2023-01-04,campaign_2,a,3.1223538564372766,6
2023-01-04,campaign_3,a,9.624628400666788,7
2023-01-04,campaign_10,b,9.434036142391237,2
2023-01-04,campaign_4,b,2.2467277330417255,3
2023-01-04,campaign_5,b,8.173755056631768,9
2023-01-04,campaign_6,b,2.0278410651571765,1
2023-01-04,campaign_7,b,1.7785151921515332,8
2023-01-04,campaign_8,b,7.6431796253379725,6
2023-01-04,campaign_9,b,2.622348777738014,5
2023-01-01,campaign_1,a,4.3919030398001135,10
2023-01-01,campaign_2,a,6.8931903852379,7
2023-01-01,campaign_3,a,8.84705000815681,4
2023-01-01,campaign_10,b,8.440871902874385,1
2023-01-01,campaign_4,b,0.9926356732671743,8
2023-01-01,campaign_5,b,2.4952548979391054,2
2023-01-01,campaign_6,b,7.647861639670119,5
2023-01-01,campaign_7,b,5.9857651352167025,10
2023-01-01,campaign_8,b,0.310312406659227,3
2023-01-01,campaign_9,b,6.305202612424794,3
2023-01-17,campaign_1,a,6.24398809814192,9
2023-01-17,campaign_2,a,9.424240091781055,1
2023-01-17,campaign_3,a,5.092657721928298,8
2023-01-17,campaign_10,b,4.048249573919212,5
2023-01-17,campaign_4,b,1.0408454685761568,8
2023-01-17,campaign_5,b,3.6325504654650893,7
2023-01-17,campaign_6,b,4.463923364948867,2
2023-01-17,campaign_7,b,7.738755730623338,5
2023-01-17,campaign_8,b,8.751203169819053,2
2023-01-17,campaign_9,b,7.287775503280658,8
2023-01-29,campaign_1,a,2.400368805716104,4
2023-01-29,campaign_2,a,0.758639510574097,4
2023-01-29,campaign_3,a,3.2823331280783767,5
2023-01-29,campaign_10,b,9.620519349903285,8
2023-01-29,campaign_4,b,7.649096943679596,4
2023-01-29,campaign_5,b,7.046532909419292,2
2023-01-29,campaign_6,b,9.149130702294823,5
2023-01-29,campaign_7,b,9.899117483020321,4
2023-01-29,campaign_8,b,1.4149750500444094,4
2023-01-29,campaign_9,b,7.79714285120571,4
2023-02-27,campaign_1,a,9.866967586458514,9
2023-02-27,campaign_2,a,2.357506441539944,8
2023-02-27,campaign_3,a,2.217742767542212,8
2023-02-27,campaign_10,b,4.071461386318047,10
2023-02-27,campaign_4,b,6.720349993185665,9
2023-02-27,campaign_5,b,2.3918629659670088,7
2023-02-27,campaign_6,b,3.5387209955499097,6
2023-02-27,campaign_7,b,8.27964603453434,8
2023-02-27,campaign_8,b,8.838825354390083,1
2023-02-27,campaign_9,b,5.302616378452508,3
2023-02-27,campaign_1,a,4.166300418749826,7
2023-02-27,campaign_2,a,7.309068679777266,10
2023-02-27,campaign_3,a,1.2017150497800924,4
2023-02-27,campaign_10,b,5.996431363587087,6
2023-02-27,campaign_4,b,3.59369081091815,2
2023-02-27,campaign_5,b,9.788268139313848,4
2023-02-27,campaign_6,b,8.270463784199254,5
2023-02-27,campaign_7,b,7.19433743749928,3
2023-02-27,campaign_8,b,1.6960507068404178,5
2023-02-27,campaign_9,b,3.87617973608896,6
2023-01-01,campaign_1,a,6.159200211205213,6
2023-01-01,campaign_2,a,4.368666236831938,6
2023-01-01,campaign_3,a,0.6129116527864792,9
2023-01-01,campaign_10,b,5.124146569506023,1
2023-01-01,campaign_4,b,2.290451413447133,8
2023-01-01,campaign_5,b,6.8500403604356865,1
2023-01-01,campaign_6,b,8.616836085036809,8
2023-01-01,campaign_7,b,7.792624340498106,8
2023-01-01,campaign_8,b,4.9166331649551385,3
2023-01-01,campaign_9,b,1.1249023228751311,9
2023-01-10,campaign_1,a,0.2793204593899802,7
2023-01-10,campaign_2,a,7.795318620785435,8
2023-01-10,campaign_3,a,5.198674127477019,5
2023-01-10,campaign_10,b,0.6058087934006945,4
2023-01-10,campaign_4,b,0.8734088025396358,8
2023-01-10,campaign_5,b,7.38523662548935,10
2023-01-10,campaign_6,b,1.1750703596505454,3
2023-01-10,campaign_7,b,3.214670545598869,5
2023-01-10,campaign_8,b,4.67718373591215,10
2023-01-10,campaign_9,b,0.7902377765634913,9
2023-01-27,campaign_1,a,9.593525901650459,5
2023-01-27,campaign_2,a,4.253999255798608,3
2023-01-27,campaign_3,a,6.364371843663642,2
2023-01-27,campaign_10,b,7.379614392668924,10
2023-01-27,campaign_4,b,9.089424327926109,9
2023-01-27,campaign_5,b,1.3823070250782061,3
2023-01-27,campaign_6,b,7.371115959918628,8
2023-01-27,campaign_7,b,6.116131607909807,3
2023-01-27,campaign_8,b,1.3161816613029222,4
2023-01-27,campaign_9,b,9.103035673448932,2
2023-02-06,campaign_1,a,5.684169006877961,5
2023-02-06,campaign_2,a,9.632156961641623,2
2023-02-06,campaign_3,a,8.200580392689641,8
2023-02-06,campaign_10,b,3.6304485627686223,2
2023-02-06,campaign_4,b,2.6355207943820385,7
2023-02-06,campaign_5,b,7.398276231884302,5
2023-02-06,campaign_6,b,3.898568966416671,5
2023-02-06,campaign_7,b,3.9843614675488124,2
2023-02-06,campaign_8,b,5.254293144252267,6
2023-02-06,campaign_9,b,2.03038015482817,1
2023-02-08,campaign_1,a,4.171631023517472,7
2023-02-08,campaign_2,a,2.3095792444385714,5
2023-02-08,campaign_3,a,3.977656772667969,9
2023-02-08,campaign_10,b,4.185323060924634,9
2023-02-08,campaign_4,b,1.3743310083824964,8
2023-02-08,campaign_5,b,3.6785598237186314,4
2023-02-08,campaign_6,b,4.199946982630953,10
2023-02-08,campaign_7,b,6.2882192967407455,6
2023-02-08,campaign_8,b,3.630239444604437,5
2023-02-08,campaign_9,b,5.663256195315023,8
2023-02-08,campaign_1,a,7.884154892426484,10
2023-02-08,campaign_2,a,4.546915052211917,9
2023-02-08,campaign_3,a,9.220582238501263,8
2023-02-08,campaign_10,b,2.3498216622517782,1
2023-02-08,campaign_4,b,2.547095388947449,1
2023-02-08,campaign_5,b,2.362730300291804,7
2023-02-08,campaign_6,b,8.877144753513837,3
2023-02-08,campaign_7,b,4.494288907624132,3
2023-02-08,campaign_8,b,5.567973330052077,1
2023-02-08,campaign_9,b,2.0842820756017924,3
2023-01-18,campaign_1,a,9.266943418804177,1
2023-01-18,campaign_2,a,4.154654769469655,4
2023-01-18,campaign_3,a,4.074217535277003,7
2023-01-18,campaign_10,b,5.789595548030245,9
2023-01-18,campaign_4,b,4.620534114327922,1
2023-01-18,campaign_5,b,2.701641109814048,4
2023-01-18,campaign_6,b,9.509498812395764,9
2023-01-18,campaign_7,b,8.5175099715993,7
2023-01-18,campaign_8,b,5.905124597011105,6
2023-01-18,campaign_9,b,0.39817156400784603,6
2023-01-14,campaign_1,a,1.4708609834534043,3
2023-01-14,campaign_2,a,3.858382812032596,5
2023-01-14,campaign_3,a,8.962235283290504,10
2023-01-14,campaign_10,b,8.716989143145817,1
2023-01-14,campaign_4,b,3.9277609319891273,6
2023-01-14,campaign_5,b,0.7699828592263377,10
2023-01-14,campaign_6,b,6.36455241455731,9
2023-01-14,campaign_7,b,1.1834526487702903,8
2023-01-14,campaign_8,b,2.2938686891253885,2
2023-01-14,campaign_9,b,9.001326971889757,8
2023-02-12,campaign_1,a,9.747518851326175,7
2023-02-12,campaign_2,a,7.355424818348364,3
2023-02-12,campaign_3,a,8.118836021505103,4
2023-02-12,campaign_10,b,9.702832769394234,3
2023-02-12,campaign_4,b,2.305313541890256,9
2023-02-12,campaign_5,b,7.019603564734499,3
2023-02-12,campaign_6,b,9.131464069712765,8
2023-02-12,campaign_7,b,4.705292340384648,4
2023-02-12,campaign_8,b,6.702983111828245,2
2023-02-12,campaign_9,b,7.72072789628217,3
2023-02-23,campaign_1,a,0.9323709644055047,6
2023-02-23,campaign_2,a,3.591644233769514,2
2023-02-23,campaign_3,a,9.574405441605466,5
2023-02-23,campaign_10,b,4.4695973621548415,9
2023-02-23,campaign_4,b,6.9614575962231395,9
2023-02-23,campaign_5,b,4.5012946655369355,6
2023-02-23,campaign_6,b,4.493396767352502,8
2023-02-23,campaign_7,b,0.6560765416446999,10
2023-02-23,campaign_8,b,1.8333270296819455,3
2023-02-23,campaign_9,b,5.979735811153306,2
2023-02-21,campaign_1,a,6.513209516292846,1
2023-02-21,campaign_2,a,9.99719201580313,3
2023-02-21,campaign_3,a,6.323537177617798,2
2023-02-21,campaign_10,b,6.229796158459439,1
2023-02-21,campaign_4,b,0.8286159733693627,2
2023-02-21,campaign_5,b,1.9247591858884474,6
2023-02-21,campaign_6,b,9.177447079791719,2
2023-02-21,campaign_7,b,4.827505911183233,5
2023-02-21,campaign_8,b,5.6147759830002535,6
2023-02-21,campaign_9,b,4.554175159794352,2
2023-02-22,campaign_1,a,3.3576705680699765,7
2023-02-22,campaign_2,a,3.2214049410699004,2
2023-02-22,campaign_3,a,3.697425229218148,6
2023-02-22,campaign_10,b,7.369058455606812,2
2023-02-22,campaign_4,b,5.143167052339837,10
2023-02-22,campaign_5,b,7.062575804014032,6
2023-02-22,campaign_6,b,0.6858530396026662,7
2023-02-22,campaign_7,b,7.595090341577795,10
2023-02-22,campaign_8,b,5.334360528518315,8
2023-02-22,campaign_9,b,7.719001001508466,6
2023-01-10,campaign_1,a,0.4240775979528979,2
2023-01-10,campaign_2,a,1.6866200494381323,3
2023-01-10,campaign_3,a,8.270182693133982,6
2023-01-10,campaign_10,b,1.4709783686879028,8
2023-01-10,campaign_4,b,7.54980259016387,4
2023-01-10,campaign_5,b,8.162052526925393,7
2023-01-10,campaign_6,b,6.126250087706921,10
2023-01-10,campaign_7,b,7.019227903364415,6
2023-01-10,campaign_8,b,2.6718900713503655,2
2023-01-10,campaign_9,b,9.400404767347403,5
2023-02-08,campaign_1,a,4.462935076548444,5
2023-02-08,campaign_2,a,4.36169848008938,2
2023-02-08,campaign_3,a,7.967564700625891,3
2023-02-08,campaign_10,b,7.6915128092361895,9
2023-02-08,campaign_4,b,4.420465074752001,10
2023-02-08,campaign_5,b,4.297253635907863,3
2023-02-08,campaign_6,b,2.5581778716050554,4
2023-02-08,campaign_7,b,4.836700723856032,5
2023-02-08,campaign_8,b,8.474343235537173,2
2023-02-08,campaign_9,b,3.8671584593333628,8
2023-01-26,campaign_1,a,6.831126084114424,2
2023-01-26,campaign_2,a,0.5822301380063222,3
2023-01-26,campaign_3,a,8.986707893797448,6
2023-01-26,campaign_10,b,2.9436145321290614,4
2023-01-26,campaign_4,b,9.941871154134038,9
2023-01-26,campaign_5,b,4.2819059816367595,3
2023-01-26,campaign_6,b,8.670367826827162,7
2023-01-26,campaign_7,b,8.887265189972537,2
2023-01-26,campaign_8,b,1.4121725060175805,3
2023-01-26,campaign_9,b,0.4544421734893793,5
2023-02-27,campaign_1,a,7.822176960893896,10
2023-02-27,campaign_2,a,9.01148355971062,6
2023-02-27,campaign_3,a,8.18287819311765,2
2023-02-27,campaign_10,b,2.645400723243375,2
2023-02-27,campaign_4,b,4.776290106090114,3
2023-02-27,campaign_5,b,4.640957009019658,4
2023-02-27,campaign_6,b,5.402769638311518,7
2023-02-27,campaign_7,b,4.645047445426259,4
2023-02-27,campaign_8,b,9.998443630487099,7
2023-02-27,campaign_9,b,6.466079365788955,1
2023-01-18,campaign_1,a,0.5908492247311561,9
2023-01-18,campaign_2,a,5.218046840728163,10
2023-01-18,campaign_3,a,3.281576994085862,5
2023-01-18,campaign_10,b,0.6052904073254207,3
2023-01-18,campaign_4,b,5.432015037443976,8
2023-01-18,campaign_5,b,9.26136071263305,6
2023-01-18,campaign_6,b,7.375324529618251,1
2023-01-18,campaign_7,b,8.50595047370061,7
2023-01-18,campaign_8,b,9.009894120332103,6
2023-01-18,campaign_9,b,4.340103322040843,2
2023-02-21,campaign_1,a,9.813171773124747,5
2023-02-21,campaign_2,a,3.9952589909060086,6
2023-02-21,campaign_3,a,4.438989276104194,9
2023-02-21,campaign_10,b,8.056008634835054,2
2023-02-21,campaign_4,b,7.909322011890742,3
2023-02-21,campaign_5,b,6.169649119282136,1
2023-02-21,campaign_6,b,1.2516843683581915,2
2023-02-21,campaign_7,b,4.387699763676357,3
2023-02-21,campaign_8,b,1.5555145412514693,9
2023-02-21,campaign_9,b,0.6716739424953665,7
2023-01-06,campaign_1,a,6.694579723797942,1
2023-01-06,campaign_2,a,7.341834505742457,4
2023-01-06,campaign_3,a,1.473293609589832,8
2023-01-06,campaign_10,b,2.697773961522928,5
2023-01-06,campaign_4,b,5.8016517858196925,9
2023-01-06,campaign_5,b,7.799972309272151,4
2023-01-06,campaign_6,b,4.138433622208353,10
2023-01-06,campaign_7,b,9.670356627237933,2
2023-01-06,campaign_8,b,8.370674185078974,1
2023-01-06,campaign_9,b,2.9108176788747007,8
2023-02-23,campaign_1,a,6.436615718604299,7
2023-02-23,campaign_2,a,2.164138906229235,7
2023-02-23,campaign_3,a,8.517284593320706,3
2023-02-23,campaign_10,b,6.445437925097107,7
2023-02-23,campaign_4,b,9.938595069166503,6
2023-02-23,campaign_5,b,6.852173251764189,7
2023-02-23,campaign_6,b,9.882285079677551,5
2023-02-23,campaign_7,b,0.6976713287360834,7
2023-02-23,campaign_8,b,4.011416316561646,4
2023-02-23,campaign_9,b,9.787076152730949,8
2023-02-17,campaign_1,a,9.954186381805172,5
2023-02-17,campaign_2,a,0.9156034523172061,1
2023-02-17,campaign_3,a,0.815934294666858,2
2023-02-17,campaign_10,b,8.481471596448717,9
2023-02-17,campaign_4,b,3.746893723742803,3
2023-02-17,campaign_5,b,6.2605566973872495,2
2023-02-17,campaign_6,b,9.013718253699853,1
2023-02-17,campaign_7,b,3.8701823532002866,8
2023-02-17,campaign_8,b,0.7703197523444422,5
2023-02-17,campaign_9,b,0.25414669860961614,8
2023-01-26,campaign_1,a,9.367865267642964,6
2023-01-26,campaign_2,a,5.834448342269133,6
2023-01-26,campaign_3,a,2.033277982103725,9
2023-01-26,campaign_10,b,8.136568855292216,2
2023-01-26,campaign_4,b,4.746961534713838,9
2023-01-26,campaign_5,b,9.373863668408209,7
2023-01-26,campaign_6,b,4.600699315397678,6
2023-01-26,campaign_7,b,0.3078349123292709,1
2023-01-26,campaign_8,b,3.663200214398827,10
2023-01-26,campaign_9,b,4.042519053258916,6
2023-01-06,campaign_1,a,4.167102963833089,4
2023-01-06,campaign_2,a,2.1070342262413844,8
2023-01-06,campaign_3,a,2.44220889251534,3
2023-01-06,campaign_10,b,3.3838783967666632,8
2023-01-06,campaign_4,b,1.535248261135531,2
2023-01-06,campaign_5,b,1.310463729663816,1
2023-01-06,campaign_6,b,8.053252223812388,5
2023-01-06,campaign_7,b,6.022102868765779,6
2023-01-06,campaign_8,b,1.072166260573988,5
2023-01-06,campaign_9,b,0.2009569134319089,6
